0.7804878048780488,0.7560975609756098,0.7560975609756098,0.7560975609756098,5172,3625,564,519,11670,8486,1160,1059,7194484,6644728,1458,5987,0
0.8536585365853658,0.8048780487804879,0.8536585365853658,0.8536585365853658,5472,3599,607,542,12356,8480,1158,1036,6884114,5394898,1471,6333,1
0.9233576642335767,0.8211678832116789,0.8868613138686131,0.8394160583941606,2592,1740,392,343,6166,4364,903,783,733254,687418,818,3205,0
0.9233576642335767,0.8722627737226277,0.9014598540145985,0.8722627737226277,2498,518408,394,107134,809
0.9233576642335767,0.8722627737226277,0.9014598540145985,0.8722627737226277,2498,518408,394,107134,809
